antecedent,consequent,support,confidence,lift
"PACK OF 20 NAPKINS PANTRY DESIGN, JAM MAKING SET WITH JARS",JAM MAKING SET PRINTED,0.005065554231227652,0.5930232558139535,10.276347916583278
"DOTCOM POSTAGE, FLORAL FOLK STATIONERY SET",PACK OF 60 PINK PAISLEY CAKE CASES,0.005065554231227652,0.4434782608695652,10.276039425626657
COOK WITH WINE METAL SIGN,METAL SIGN TAKE IT OR LEAVE IT,0.007548669050456893,0.21023513139695713,10.274986907303711
METAL SIGN TAKE IT OR LEAVE IT,COOK WITH WINE METAL SIGN,0.007548669050456893,0.36893203883495146,10.27498690730371
"DOTCOM POSTAGE, JUMBO BAG CHARLIE AND LOLA TOYS",JUMBO STORAGE BAG SUKI,0.005760826380611839,0.6041666666666666,10.27491554054054
"PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG PINK POLKADOT",ALARM CLOCK BAKELIKE GREEN,0.006406436233611442,0.5,10.273469387755103
"LUNCH BAG  BLACK SKULL., JUMBO BAG VINTAGE LEAF",LUNCH BAG SUKI DESIGN,0.00566150178784267,0.5533980582524272,10.270251890295736
"JUMBO BAG PINK POLKADOT, JUMBO BAG ALPHABET",JUMBO BAG PINK VINTAGE PAISLEY,0.0059594755661501785,0.4411764705882353,10.269976198571914
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.013011521652761223,0.5900900900900901,10.269709640496156
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.013011521652761223,0.226447709593777,10.269709640496156
DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",0.009286849423917361,0.2641242937853107,10.267194555330148
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",DOTCOM POSTAGE,0.009286849423917361,0.36100386100386095,10.267194555330146
SUKI  SHOULDER BAG,LOVEBIRD HANGING DECORATION WHITE,0.007300357568533969,0.2773584905660378,10.26634295227525
LOVEBIRD HANGING DECORATION WHITE,SUKI  SHOULDER BAG,0.007300357568533969,0.2702205882352941,10.266342952275249
"CHARLOTTE BAG SUKI DESIGN, JUMBO STORAGE BAG SUKI",JUMBO STORAGE BAG SKULLS,0.005015891934843067,0.3594306049822064,10.265949875066253
"SUKI  SHOULDER BAG, JUMBO SHOPPER VINTAGE RED PAISLEY",GREEN REGENCY TEACUP AND SAUCER,0.005164878823996822,0.5174129353233832,10.264657010513934
"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG OWLS,0.007151370679380214,0.33488372093023255,10.263650844217903
JUMBO BAG OWLS,"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",0.007151370679380214,0.21917808219178078,10.263650844217903
"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN",LUNCH BAG VINTAGE LEAF DESIGN,0.0055621771950735005,0.3404255319148936,10.26168938718308
"ALARM CLOCK BAKELIKE RED, WOODLAND CHARLOTTE BAG",PACK OF 72 RETROSPOT CAKE CASES,0.005611839491458085,0.6726190476190476,10.260497835497834
"LUNCH BAG  BLACK SKULL., WOODLAND CHARLOTTE BAG",LUNCH BAG CARS BLUE,0.008293603496225665,0.5859649122807017,10.259990846681921
"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG CARS BLUE,0.006605085419149782,0.5859030837004405,10.25890825512354
"RED RETROSPOT CHARLOTTE BAG, SUKI  SHOULDER BAG",RECIPE BOX PANTRY YELLOW DESIGN,0.005115216527612237,0.569060773480663,10.258377560256607
"JUMBO STORAGE BAG SKULLS, LUNCH BAG PINK POLKADOT",JUMBO BAG PINK POLKADOT,0.0060091378625347636,0.6205128205128205,10.258330175571555
"DOTCOM POSTAGE, VINTAGE PAISLEY STATIONERY SET",RED RETROSPOT CHARLOTTE BAG,0.006356773937226857,0.5267489711934157,10.25785037132555
"HOMEMADE JAM SCENTED CANDLES, JAM MAKING SET WITH JARS",JAM MAKING SET PRINTED,0.005760826380611839,0.5918367346938774,10.255786996382028
"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT",JUMBO STORAGE BAG SKULLS,0.005313865713150576,0.35906040268456374,10.255376267314007
"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG ALPHABET",JUMBO STORAGE BAG SUKI,0.0059594755661501785,0.6030150753768844,10.255330707592014
"DOTCOM POSTAGE, CHARLOTTE BAG SUKI DESIGN",ROSES REGENCY TEACUP AND SAUCER,0.00566150178784267,0.5428571428571428,10.254194585901903
"LUNCH BAG SUKI DESIGN, PARTY BUNTING",WOODLAND CHARLOTTE BAG,0.005363528009535161,0.4251968503937008,10.253609316799473
"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",LUNCH BAG VINTAGE DOILY,0.006307111640842272,0.3060240963855422,10.253080207685986
LUNCH BAG VINTAGE DOILY,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",0.006307111640842272,0.2113144758735441,10.253080207685986
"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG APPLE DESIGN,0.011918951132300357,0.5274725274725275,10.252110823539395
LUNCH BAG APPLE DESIGN,"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",0.011918951132300357,0.23166023166023164,10.252110823539395
"RED TOADSTOOL LED NIGHT LIGHT, JUMBO SHOPPER VINTAGE RED PAISLEY",GREEN REGENCY TEACUP AND SAUCER,0.005363528009535161,0.5167464114832536,10.251434228203738
JUMBO BAG DOILEY PATTERNS,JUMBO BAG VINTAGE LEAF,0.01142232816845451,0.4474708171206226,10.250594281616447
JUMBO BAG VINTAGE LEAF,JUMBO BAG DOILEY PATTERNS,0.01142232816845451,0.2616609783845279,10.250594281616447
"JUMBO BAG 50'S CHRISTMAS, JUMBO BAG VINTAGE DOILY",JUMBO BAG APPLES,0.0055621771950735005,0.4977777777777778,10.248725289706886
ROLL WRAP 50'S CHRISTMAS,JUMBO BAG 50'S CHRISTMAS,0.006406436233611442,0.364406779661017,10.248177255941672
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG ALPHABET",JUMBO BAG WOODLAND ANIMALS,0.0055621771950735005,0.4392156862745098,10.248026719378366
"JUMBO BAG WOODLAND ANIMALS, LUNCH BAG PINK POLKADOT",JUMBO BAG PINK POLKADOT,0.005264203416765991,0.6198830409356725,10.247918647192694
"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",LUNCH BAG WOODLAND,0.010677393722685736,0.5180722891566265,10.247449523043056
LUNCH BAG WOODLAND,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",0.010677393722685736,0.21119842829076618,10.247449523043056
"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN",LUNCH BAG VINTAGE LEAF DESIGN,0.009386174016686531,0.33992805755395683,10.246693663033646
LUNCH BAG VINTAGE LEAF DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN",0.009386174016686531,0.282934131736527,10.246693663033646
"DOTCOM POSTAGE, CHARLIE+LOLA PINK HOT WATER BOTTLE",JUMBO BAG APPLES,0.005313865713150576,0.49767441860465117,10.246597232130119
"LUNCH BAG SUKI DESIGN, PARTY BUNTING",CHARLOTTE BAG SUKI DESIGN,0.00566150178784267,0.4488188976377953,10.246504901173068
"DOTCOM POSTAGE, RED TOADSTOOL LED NIGHT LIGHT",PINK REGENCY TEACUP AND SAUCER,0.006058800158919349,0.38977635782747605,10.246131515945244
"LUNCH BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG STRAWBERRY,0.005065554231227652,0.4197530864197531,10.245028058361392
"JUMBO STORAGE BAG SUKI, JAM MAKING SET PRINTED",JUMBO BAG APPLES,0.005065554231227652,0.49756097560975615,10.24426155918001
"RECIPE BOX PANTRY YELLOW DESIGN, WHITE HANGING HEART T-LIGHT HOLDER",BATHROOM METAL SIGN,0.005015891934843067,0.3423728813559322,10.243715213942126
"LUNCH BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG",LUNCH BAG  BLACK SKULL.,0.007300357568533969,0.6475770925110133,10.243214717047733
"SUKI  SHOULDER BAG, ROSES REGENCY TEACUP AND SAUCER",JUMBO STORAGE BAG SUKI,0.005413190305919746,0.6022099447513813,10.241638046886669
"DOTCOM POSTAGE, PACK OF 72 RETROSPOT CAKE CASES",6 RIBBONS RUSTIC CHARM,0.005065554231227652,0.4857142857142857,10.241196709050111
"JUMBO BAG RED RETROSPOT, CHARLIE+LOLA PINK HOT WATER BOTTLE",NATURAL SLATE HEART CHALKBOARD,0.005015891934843067,0.6352201257861635,10.240826623563
"DOTCOM POSTAGE, DOLLY GIRL LUNCH BOX",JUMBO  BAG BAROQUE BLACK WHITE,0.005512514898688915,0.4743589743589744,10.237612334075358
SINGLE HEART ZINC T-LIGHT HOLDER,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",0.006207787048073103,0.24654832347140038,10.2360763740621
"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",SINGLE HEART ZINC T-LIGHT HOLDER,0.006207787048073103,0.25773195876288657,10.236076374062097
"JUMBO BAG PINK POLKADOT, JUMBO BAG TOYS",JUMBO BAG PINK VINTAGE PAISLEY,0.006158124751688518,0.4397163120567376,10.235985733612102
JUMBO BAG PINK POLKADOT,"JUMBO STORAGE BAG SUKI, JUMBO BAG WOODLAND ANIMALS",0.013806118394914581,0.22824302134646962,10.235860752410941
"JUMBO STORAGE BAG SUKI, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG PINK POLKADOT,0.013806118394914581,0.6191536748329621,10.23586075241094
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG PINK POLKADOT,0.012216924910607866,0.5540540540540541,10.235259112323334
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.012216924910607866,0.2256880733944954,10.235259112323332
"JAM MAKING SET PRINTED, DOLLY GIRL LUNCH BOX",RECIPE BOX PANTRY YELLOW DESIGN,0.005413190305919746,0.5677083333333334,10.233997314234557
"ALARM CLOCK BAKELIKE GREEN, LUNCH BAG RED RETROSPOT",RED RETROSPOT CHARLOTTE BAG,0.005115216527612237,0.5255102040816326,10.233726759562625
"DOTCOM POSTAGE, WHITE HANGING HEART T-LIGHT HOLDER",VINTAGE SNAP CARDS,0.006356773937226857,0.47058823529411764,10.233007241773599
"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT",DOLLY GIRL LUNCH BOX,0.007250695272149384,0.43195266272189353,10.232704490080057
"JUMBO BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",JUMBO STORAGE BAG SKULLS,0.006456098529996027,0.35812672176308535,10.228708750952464
"DOTCOM POSTAGE, JAM MAKING SET PRINTED",JUMBO STORAGE BAG SKULLS,0.005264203416765991,0.3581081081081081,10.228177113283497
"DOTCOM POSTAGE, NATURAL SLATE HEART CHALKBOARD",WOODLAND CHARLOTTE BAG,0.006108462455303933,0.4241379310344827,10.2280735081561
"JUMBO BAG RED RETROSPOT, PAPER BUNTING RETROSPOT",JUMBO BAG WOODLAND ANIMALS,0.005115216527612237,0.4382978723404255,10.226611769926777
"JUMBO STORAGE BAG SUKI, PAPER BUNTING RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.005363528009535161,0.5966850828729282,10.225404960620667
"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.00844259038537942,0.6463878326996196,10.224403298695634
"DOTCOM POSTAGE, RABBIT NIGHT LIGHT",JUMBO STORAGE BAG SUKI,0.005015891934843067,0.6011904761904762,10.224300193050192
"DOTCOM POSTAGE, SUKI  SHOULDER BAG",JUMBO STORAGE BAG SUKI,0.010031783869686135,0.6011904761904762,10.224300193050192
"DOTCOM POSTAGE, ROTATING LEAVES T-LIGHT HOLDER",RED RETROSPOT CHARLOTTE BAG,0.005214541120381407,0.525,10.223791102514507
"STRAWBERRY CHARLOTTE BAG, LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.0068533969010727055,0.5168539325842697,10.223350477914396
"DOTCOM POSTAGE, SUKI  SHOULDER BAG",DOLLY GIRL LUNCH BOX,0.007201032975764799,0.431547619047619,10.223109243697479
"JUMBO STORAGE BAG SUKI, LUNCH BAG WOODLAND",JUMBO BAG PINK VINTAGE PAISLEY,0.005015891934843067,0.4391304347826087,10.222347323448103
"DOTCOM POSTAGE, RED SPOTTY BISCUIT TIN",JUMBO STORAGE BAG SUKI,0.005760826380611839,0.6010362694300517,10.221677636185406
"REGENCY CAKESTAND 3 TIER, LUNCH BAG CARS BLUE",RED RETROSPOT CHARLOTTE BAG,0.005760826380611839,0.5248868778280542,10.221588174028724
"CHARLOTTE BAG VINTAGE ALPHABET, WOODLAND CHARLOTTE BAG",LUNCH BAG APPLE DESIGN,0.0055621771950735005,0.5258215962441315,10.22002283974115
"JUMBO BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",72 SWEETHEART FAIRY CAKE CASES,0.005115216527612237,0.3121212121212121,10.219305247597928
"DOTCOM POSTAGE, WHITE HANGING HEART T-LIGHT HOLDER",JUMBO BAG APPLES,0.006704410011918951,0.49632352941176466,10.218783832551425
"JAM MAKING SET WITH JARS, ROSES REGENCY TEACUP AND SAUCER",JAM MAKING SET PRINTED,0.007350019864918554,0.5896414342629482,10.217745198208886
"LUNCH BAG SUKI DESIGN, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.011273341279300755,0.583547557840617,10.217664021459706
JUMBO STORAGE BAG SKULLS,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",0.012862534763607469,0.36737588652482267,10.217514987657223
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO STORAGE BAG SKULLS,0.012862534763607469,0.35773480662983426,10.217514987657223
"DOTCOM POSTAGE, RED TOADSTOOL LED NIGHT LIGHT",DOLLY GIRL LUNCH BOX,0.006704410011918951,0.43130990415335463,10.217477917684645
"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG OWLS,0.005810488676996424,0.3333333333333333,10.216133942161338
"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG SUKI DESIGN",LUNCH BAG ALPHABET DESIGN,0.005313865713150576,0.37543859649122807,10.215988620199147
"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT",GREEN REGENCY TEACUP AND SAUCER,0.00864123957091776,0.5147928994082841,10.212679628064246
"DOTCOM POSTAGE, VINTAGE SNAP CARDS",RECIPE BOX PANTRY YELLOW DESIGN,0.005711164084227255,0.5665024630541873,10.21225926236268
YOU'RE CONFUSING ME METAL SIGN,COOK WITH WINE METAL SIGN,0.008194278903456496,0.3666666666666667,10.211894882434303
COOK WITH WINE METAL SIGN,YOU'RE CONFUSING ME METAL SIGN,0.008194278903456496,0.2282157676348548,10.211894882434303
"LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK VINTAGE PAISLEY,0.006207787048073103,0.4385964912280702,10.209917858229389
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",0.012067938021454111,0.36706948640483383,10.20899334012118
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.012067938021454111,0.3356353591160221,10.20899334012118
VINTAGE HEADS AND TAILS CARD GAME,TRADITIONAL WOODEN CATCH CUP GAME,0.006307111640842272,0.20888157894736842,10.208833673990803
TRADITIONAL WOODEN CATCH CUP GAME,VINTAGE HEADS AND TAILS CARD GAME,0.006307111640842272,0.308252427184466,10.208833673990801
"JAM MAKING SET PRINTED, RECYCLING BAG RETROSPOT",ROSES REGENCY TEACUP AND SAUCER,0.005313865713150576,0.5404040404040404,10.20785718346694
"WOODLAND CHARLOTTE BAG, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.007499006754072308,0.6452991452991453,10.207182709932122
"REGENCY TEA PLATE PINK, REGENCY TEA PLATE GREEN",SET OF 3 REGENCY CAKE TINS,0.006108462455303933,0.4424460431654676,10.205147222428241
"JUMBO BAG VINTAGE LEAF, JUMBO BAG DOILEY PATTERNS",JUMBO BAG APPLES,0.00566150178784267,0.49565217391304345,10.204961323019472
"DOTCOM POSTAGE, RED TOADSTOOL LED NIGHT LIGHT",JUMBO  BAG BAROQUE BLACK WHITE,0.007350019864918554,0.4728434504792332,10.204904307448917
LOVEBIRD HANGING DECORATION WHITE,FOUR HOOK  WHITE LOVEBIRDS,0.00546285260230433,0.20220588235294115,10.204555506413092
FOUR HOOK  WHITE LOVEBIRDS,LOVEBIRD HANGING DECORATION WHITE,0.00546285260230433,0.2756892230576441,10.20455550641309
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG APPLES",JUMBO STORAGE BAG SUKI,0.006406436233611442,0.6000000000000001,10.204054054054057
"JAM MAKING SET PRINTED, JUMBO BAG WOODLAND ANIMALS",JUMBO STORAGE BAG SUKI,0.005512514898688915,0.6,10.204054054054055
"DOTCOM POSTAGE, LUNCH BAG RED RETROSPOT",ROSES REGENCY TEACUP AND SAUCER,0.0060091378625347636,0.5401785714285714,10.203598231037255
"CHILLI LIGHTS, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.005115216527612237,0.6688311688311688,10.202715466351828
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO BAG STRAWBERRY,0.005313865713150576,0.41796875,10.201477272727272
"DOTCOM POSTAGE, LOVEBIRD HANGING DECORATION WHITE",CHARLOTTE BAG SUKI DESIGN,0.005214541120381407,0.44680851063829785,10.200607902735563
"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.005512514898688915,0.3353474320241692,10.200235485254792
"LUNCH BAG ALPHABET DESIGN, LUNCH BAG APPLE DESIGN",LUNCH BAG SUKI DESIGN,0.010180770758839889,0.5495978552278821,10.199725726146205
"DOTCOM POSTAGE, JAM MAKING SET PRINTED",LUNCH BOX I LOVE LONDON,0.005264203416765991,0.3581081081081081,10.199243090332198
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN,0.012117600317838697,0.5495495495495496,10.198829243990534
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.012117600317838697,0.2248847926267281,10.198829243990534
"DOTCOM POSTAGE, ASSORTED COLOURS SILK FAN",JAM MAKING SET PRINTED,0.005611839491458085,0.5885416666666666,10.198687607573149
"DOTCOM POSTAGE, JUMBO BAG APPLES",PAPER BUNTING RETROSPOT,0.005164878823996822,0.4046692607003891,10.19827313324535
"LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",60 TEATIME FAIRY CAKE CASES,0.005810488676996424,0.41935483870967744,10.198223468910706
"RED TOADSTOOL LED NIGHT LIGHT, ROSES REGENCY TEACUP AND SAUCER",JAM MAKING SET WITH JARS,0.005214541120381407,0.5737704918032788,10.197213259444679
"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN",LUNCH BAG DOLLY GIRL DESIGN,0.009535160905840286,0.3453237410071942,10.1956581362476
LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN",0.009535160905840286,0.281524926686217,10.1956581362476
"PACK OF 72 SKULL CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",PACK OF 72 RETROSPOT CAKE CASES,0.006605085419149782,0.6683417085427136,10.195248972133394
"LUNCH BAG  BLACK SKULL., LUNCH BAG VINTAGE DOILY",LUNCH BAG SUKI DESIGN,0.006356773937226857,0.5493562231759657,10.1952413915864
"RED RETROSPOT CHARLOTTE BAG, LUNCH BAG SUKI DESIGN",LUNCH BAG ALPHABET DESIGN,0.005264203416765991,0.37455830388692574,10.192035144685319
"JUMBO BAG PINK POLKADOT, JUMBO BAG DOLLY GIRL DESIGN",JUMBO  BAG BAROQUE BLACK WHITE,0.005065554231227652,0.47222222222222227,10.191496963201145
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG WOODLAND ANIMALS,0.014749702026221693,0.436764705882353,10.190839070274693
JUMBO BAG WOODLAND ANIMALS,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",0.014749702026221693,0.34414831981460026,10.190839070274693
"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",HANGING HEART ZINC T-LIGHT HOLDER,0.007350019864918554,0.3051546391752577,10.190039493255371
HANGING HEART ZINC T-LIGHT HOLDER,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",0.007350019864918554,0.24543946932006633,10.190039493255371
"CHARLOTTE BAG VINTAGE ALPHABET, LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,0.005115216527612237,0.5819209039548022,10.18918201915991
"JUMBO STORAGE BAG SUKI, JUMBO BAG APPLES",JUMBO BAG OWLS,0.006207787048073103,0.3324468085106383,10.188963373166228
FOUR HOOK  WHITE LOVEBIRDS,SUKI  SHOULDER BAG,0.005313865713150576,0.26817042606516295,10.188452262732305
SUKI  SHOULDER BAG,FOUR HOOK  WHITE LOVEBIRDS,0.005313865713150576,0.2018867924528302,10.188452262732303
"LUNCH BAG SUKI DESIGN, LUNCH BAG VINTAGE LEAF DESIGN",LUNCH BAG  BLACK SKULL.,0.009435836313071117,0.6440677966101696,10.18770554009613
"JUMBO  BAG BAROQUE BLACK WHITE, RECYCLING BAG RETROSPOT",JUMBO STORAGE BAG SUKI,0.006158124751688518,0.5990338164251208,10.187622405013709
"LUNCH BAG APPLE DESIGN, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.010727056019070322,0.5853658536585367,10.187490777241395
"DOTCOM POSTAGE, SMALL HEART MEASURING SPOONS",JAM MAKING SET PRINTED,0.006654747715534366,0.587719298245614,10.184436996104719
"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG APPLES",JUMBO BAG PINK POLKADOT,0.007647993643226063,0.616,10.183724137931033
"JAM MAKING SET PRINTED, JAM MAKING SET WITH JARS",DOTCOM POSTAGE,0.008392928088994835,0.3580508474576271,10.183208848032175
DOTCOM POSTAGE,"JAM MAKING SET PRINTED, JAM MAKING SET WITH JARS",0.008392928088994835,0.2387005649717514,10.183208848032175
"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",TOY TIDY PINK POLKADOT,0.005512514898688915,0.2371794871794872,10.183040839757258
TOY TIDY PINK POLKADOT,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",0.005512514898688915,0.23667377398720682,10.183040839757258
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",JUMBO BAG PINK POLKADOT,0.01266388557806913,0.6159420289855072,10.182765759977153
JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",0.01266388557806913,0.20935960591133004,10.182765759977153
"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.0055621771950735005,0.6436781609195402,10.181542378849853
"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN",LUNCH BAG ALPHABET DESIGN,0.005611839491458085,0.3741721854304636,10.181528548415965
JUMBO BAG DOLLY GIRL DESIGN,JUMBO BAG TOYS,0.005909813269765594,0.2644444444444445,10.181363926067561
JUMBO BAG TOYS,JUMBO BAG DOLLY GIRL DESIGN,0.005909813269765594,0.2275334608030593,10.18136392606756
"JUMBO BAG PINK POLKADOT, RECYCLING BAG RETROSPOT",JUMBO STORAGE BAG SUKI,0.008889551052840684,0.5986622073578596,10.181302539998192
"LUNCH BAG SUKI DESIGN, JUMBO BAG APPLES",JUMBO BAG VINTAGE LEAF,0.005164878823996822,0.4444444444444445,10.181266590822906
"DOTCOM POSTAGE, JAM MAKING SET PRINTED",CHARLOTTE BAG SUKI DESIGN,0.006555423122765197,0.44594594594594594,10.180915609487037
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG APPLES",JUMBO STORAGE BAG SUKI,0.00844259038537942,0.5985915492957746,10.180100875523411
RED RETROSPOT OVEN GLOVE,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",0.005909813269765594,0.2638580931263858,10.178250121059204
"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT OVEN GLOVE,0.005909813269765594,0.22796934865900384,10.178250121059204
"DOTCOM POSTAGE, SMALL MARSHMALLOWS PINK BOWL",JAM MAKING SET PRINTED,0.005015891934843067,0.5872093023255814,10.175599407597167
"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",LUNCH BAG DOLLY GIRL DESIGN,0.00710170838299563,0.3445783132530121,10.1736494364555
LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",0.00710170838299563,0.20967741935483872,10.1736494364555
LAUNDRY 15C METAL SIGN,HOT BATHS METAL SIGN,0.005363528009535161,0.3076923076923077,10.17355058734369
"DOTCOM POSTAGE, VICTORIAN GLASS HANGING T-LIGHT",6 RIBBONS RUSTIC CHARM,0.00546285260230433,0.4824561403508772,10.172499311104987
VINTAGE CHRISTMAS STOCKING,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.005264203416765991,0.3081395348837209,10.171635531833779
"CHARLOTTE BAG VINTAGE ALPHABET, CHARLOTTE BAG PINK POLKADOT",LUNCH BAG SUKI DESIGN,0.00566150178784267,0.548076923076923,10.17149946827366
"DOTCOM POSTAGE, CHARLOTTE BAG SUKI DESIGN",VICTORIAN GLASS HANGING T-LIGHT,0.00546285260230433,0.5238095238095237,10.17109794737567
"ALARM CLOCK BAKELIKE GREEN, RED RETROSPOT CHARLOTTE BAG",PACK OF 72 RETROSPOT CAKE CASES,0.006058800158919349,0.6666666666666667,10.16969696969697
"CHARLOTTE BAG SUKI DESIGN, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.0077473182359952325,0.6666666666666667,10.16969696969697
"RED RETROSPOT CHARLOTTE BAG, RED RETROSPOT PEG BAG",PACK OF 72 RETROSPOT CAKE CASES,0.005065554231227652,0.6666666666666667,10.16969696969697
"RED RETROSPOT CHARLOTTE BAG, JAM MAKING SET PRINTED",JAM MAKING SET WITH JARS,0.005313865713150576,0.572192513368984,10.169168975461485
"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SKULLS",JUMBO BAG PINK POLKADOT,0.008094954310687326,0.6150943396226415,10.168751742727018
"DOTCOM POSTAGE, VINTAGE SNAP CARDS",RED RETROSPOT CHARLOTTE BAG,0.005264203416765991,0.5221674876847291,10.168631075454261
YOU'RE CONFUSING ME METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.009535160905840286,0.42666666666666664,10.167289940828402
